App Name,Category,Free,Currency,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
Lumajang Untuk Kita,News & Magazines,TRUE,USD,4.4 and up,Tretan Dhibik - Dulur Dhewe,http://www.compro.id,lumajangbaru.rofiknurul3@gmail.com,"Apr 2, 2018","Aug 10, 2018",Teen,https://compro.id/privacy-policy,FALSE,FALSE,FALSE,2021-06-15 20:20:09
Gold Rose Live Wallpaper,Personalization,TRUE,USD,4.1 and up,Humanity Apps,,livewallpapergroups@gmail.com,"Jul 10, 2020","Jul 11, 2020",Mature 17+,http://www.learn-android-easily.com/2016/12/privacy-policy-op.html,TRUE,FALSE,FALSE,2021-06-15 20:20:09
Rockwell Parent Portal,Education,TRUE,USD,4.4 and up,Myclassboard Educational Solutions Pvt Ltd,http://www.myclassboard.com,admin@myclassboard.com,"Jan 29, 2016","Feb 20, 2020",Everyone,http://www.myclassboard.com,FALSE,FALSE,FALSE,2021-06-15 20:20:09
Real Hollywood Starz,Entertainment,TRUE,USD,4.2 and up,Jason Chow Acc,,jason.chow.747@gmail.com,"Feb 20, 2020","Feb 21, 2020",Mature 17+,https://realhollywoodstarz.com/privacy_policy.html,FALSE,FALSE,FALSE,2021-06-15 20:20:09
EmPat Stickers,Lifestyle,TRUE,USD,4.0.3 and up,The Nina Beaty Project,http://www.empatstickers.com,support@empatstickers.com,"Oct 12, 2017","Nov 09, 2017",Everyone,,FALSE,FALSE,FALSE,2021-06-15 20:20:09
Cargo Ship Manual Crane 2,Simulation,TRUE,USD,4.0 and up,Fun Blocky Games,,funblockygames@gmail.com,"Feb 28, 2017","Aug 08, 2017",Everyone,https://docs.google.com/document/d/1e8soW1pbJ6C3SUsFvWfkV3kUygjZZ8JtY632RV-rd1Y/edit,TRUE,TRUE,FALSE,2021-06-15 20:20:10
smartGyro,Sports,TRUE,USD,4.3 and up,woxter,http://www.smartgyro.es,developer@woxter.es,"Jun 6, 2018","Jul 21, 2020",Everyone,http://47.90.53.18/permission_declare.html,FALSE,FALSE,FALSE,2021-06-15 20:20:10
Myco4Vet,Education,TRUE,USD,5.1 and up,OpenAR Research Laboratory,,sunplex.lab1@gmail.com,"Dec 22, 2020","Jan 05, 2021",Everyone,https://docs.google.com/document/d/e/2PACX-1vSKi81TCn8cySwp-L39GKpEUXtX_A2CvQn92q8_GZXRRIUE_iujwlxE-uCrNOdtlK49klLHZBGPeck1/pub,FALSE,FALSE,FALSE,2021-06-15 20:20:10
á??Ç?? stopwatch,Tools,TRUE,USD,6.0 and up,Cody lin,https://codystopwatch.blogspot.com/ads.txt,work3060533021@gmail.com,"Mar 11, 2020","Jan 14, 2021",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:10
Helio Smart 4G,Tools,TRUE,USD,5.0 and up,"Dinsafer Innovation Co., Ltd.",,support@dinsafer.com,"Aug 26, 2020","Feb 23, 2021",Everyone,https://www.dinsafer.com/policy/index.html,FALSE,TRUE,FALSE,2021-06-15 20:20:10
Wisi 60 Plus,Lifestyle,TRUE,USD,5.0 and up,bonacasa ag,http://www.bonacasa.ch,it@bonacasa.ch,"Nov 6, 2018","Apr 06, 2020",Everyone,http://bonacasa.ch,FALSE,FALSE,FALSE,2021-06-15 20:20:10
My DNA,Tools,TRUE,USD,6.0 and up,DNA oyj,https://www.dna.fi,app.development@dna.fi,"May 23, 2019","May 27, 2021",Everyone,https://corporate.dna.fi/tietosuoja,TRUE,FALSE,FALSE,2021-06-15 20:20:10
AlpineQuest Off-Road Explorer (Lite),Maps & Navigation,TRUE,USD,3.0 and up,Psyberia,https://www.alpinequest.net/,alpinequest@psyberia.net,"Mar 28, 2010","Apr 19, 2021",Everyone,https://www.alpinequest.net/en/privacy,FALSE,FALSE,FALSE,2021-06-15 20:20:10
Lord Radio.,Lifestyle,TRUE,USD,4.4 and up,Allenraj Arulnayagam,http://www.lordradio.online,lordradio@lordtv.org,"Nov 3, 2017","Jul 01, 2020",Everyone,http://lordsapps.org/application/privacypolicy?id=59fcb6180230f,FALSE,FALSE,FALSE,2021-06-15 20:20:10
Western Movies App,Entertainment,TRUE,USD,4.0 and up,VESTEDAPPS,http://worwuifix.com/,vestedapps@gmail.com,"Apr 18, 2020","Jun 12, 2021",Everyone,http://worwuifix.com/url_policy/Privacy-Policy.html,TRUE,FALSE,FALSE,2021-06-15 20:20:10
Tim Manager,Tools,TRUE,USD,5.0 and up,Feelity,https://tim-sports.fr/,contact@tim-sports.fr,,"Feb 15, 2021",Everyone,https://tim-sports.fr/privacy-policy/,FALSE,FALSE,FALSE,2021-06-15 20:20:10
Maulana Tareq Jameel Lecture Mp3 Full,Education,TRUE,USD,4.1 and up,Yuk Ngaji,https://yukngajidev.blogspot.com/,hendar.pambudi76@gmail.com,"Mar 24, 2018","Jul 24, 2020",Teen,https://yukngajidev.blogspot.com/2018/10/privacy-policy-of-yuk-ngaji-dev.html,TRUE,FALSE,FALSE,2021-06-15 20:20:10
Travel Tips,Finance,TRUE,USD,5.0 and up,Russell Keith-Magee,https://github.com/freakboy3742/traveltips,contact@beeware.org,"Jun 13, 2020","Jun 14, 2020",Everyone,https://github.com/freakboy3742/traveltips/blob/master/PRIVACY.rst,FALSE,FALSE,FALSE,2021-06-15 20:20:10
Nh†ß≠c Th†ß?n Ch?ß Ph†ß?t Gi?≠o,Music & Audio,TRUE,USD,4.0 and up,Ph†ß?t Gi?≠o Store,https://phatgiaostore.blogspot.com,doithanh498188@gmail.com,"Sep 14, 2019","Sep 15, 2019",Everyone,https://phatgiaostore.blogspot.com/2019/09/chinh-sach-bao-mat-ung-dung-nhac-than.html,TRUE,FALSE,FALSE,2021-06-15 20:20:10
â˝ˇçù?â??â¯?ç?? ç´?â?™ç?? - BabyBanz Korea,Shopping,TRUE,USD,4.0.3 and up,POWERMOBILe.KR,http://www.babybanzkorea.com,powerapp19@gmail.com,"Sep 7, 2016","Oct 09, 2020",Everyone,http://www.babybanzkorea.com/m/privacy.html,FALSE,FALSE,FALSE,2021-06-15 20:20:11
ASO AEROPUERTO,Travel & Local,TRUE,USD,4.0.3 and up,Jose Vinti,,vinticorp1961@gmail.com,"Oct 11, 2019","Oct 11, 2019",Everyone,https://sites.google.com/view/asoaeropuerto/home,FALSE,FALSE,FALSE,2021-06-15 20:20:11
Happy new year 2021 live wallpaper,Personalization,TRUE,USD,4.2 and up,New HD Live wallpapers,http://hdwallpaperthemes.com,2018livewallpapers@gmail.com,"Nov 19, 2018","May 12, 2021",Everyone,http://hdwallpaperthemes.com/privacy_policy.html,TRUE,FALSE,FALSE,2021-06-15 20:20:11
Arjun : Warrior of Mahabharata,Role Playing,TRUE,USD,4.1 and up,ServeSilicon Technologies,http://www.servesilicon.com,servesilicon@servesilicon.com,"Dec 26, 2013","Jul 09, 2016",Teen,http://www.servesilicon.com/privacypolicy.php,TRUE,TRUE,FALSE,2021-06-15 20:20:11
Tatua 3 Kenya,Tools,TRUE,USD,4.1 and up,Evance Jay E,http://www.evancejaye.com,me@evancejaye.com,"Feb 22, 2018","Feb 23, 2018",Everyone,http://tatua3.evancejaye.com,TRUE,FALSE,FALSE,2021-06-15 20:20:11
The Old Farm Shed,Shopping,TRUE,XXX,5.0 and up,The Old Farm Shed,https://theoldfarmshed.com,theoldfarmshed@yahoo.com,"Jun 4, 2021","Jun 05, 2021",Everyone,https://theoldfarmshed.com/policies/privacy-policy,FALSE,FALSE,FALSE,2021-06-15 20:20:11
Speed Test by Vi,Tools,TRUE,XXX,5.0 and up,my digital service,,sptechapps@gmail.com,"Mar 10, 2021","Apr 13, 2021",Everyone,,TRUE,FALSE,FALSE,2021-06-15 20:20:11
TeenTeen - Legendary Shooting Game,Casual,TRUE,USD,4.0.3 and up,DatViet Gr,http://teen2.club,teenclub2017@gmail.com,"Jun 28, 2018","Mar 31, 2019",Teen,http://teen2.club/dieu-khoan.html,FALSE,TRUE,FALSE,2021-06-15 20:20:11
Mein Lotto,Finance,TRUE,USD,6.0 and up,facentis GmbH,https://www.facentis.de,apps@facentis.de,,"Oct 20, 2019",Everyone,http://apps.facentis.de/meinlotto/privacy.php,FALSE,FALSE,FALSE,2021-06-15 20:20:11
Rwanda top radio stations free,Music & Audio,TRUE,USD,4.4 and up,manuwuar,,manuwuar@gmail.com,"Dec 18, 2020","Dec 18, 2020",Teen,https://bit.ly/2IaDXEu,TRUE,FALSE,FALSE,2021-06-15 20:20:11
Memo and link,Productivity,TRUE,USD,5.0 and up,rioan,,tderioan@gmail.com,"Jun 8, 2018","Nov 30, 2018",Everyone,,FALSE,FALSE,FALSE,2021-06-15 20:20:11
Theme Park Simulator,Simulation,FALSE,USD,4.4 and up,Best Ride Simulators,http://bestridesimulators.com,cuentas.brs@gmail.com,"Nov 3, 2020","Feb 05, 2021",Everyone,https://bestridesimulators.com/lunaria-games-s-l/,TRUE,TRUE,FALSE,2021-06-15 20:20:11
initial (çù?â??ç??),Productivity,TRUE,USD,7.0 and up,SKTelecom,,initial.help@gmail.com,,"Jun 09, 2021",Everyone,https://privacy.sktelecom.com/,FALSE,FALSE,FALSE,2021-06-15 20:20:11
Columbia Radio South Carolina Radio Stations,Music & Audio,TRUE,USD,4.1 and up,Platinum Diamond inc,,platinum.diamond.inc@gmail.com,"Jun 6, 2019","Jun 06, 2019",Teen,https://www.facebook.com/notes/platinum-diamond/privacy-policy-for-mobile-applications/236791683864172/,TRUE,FALSE,FALSE,2021-06-15 20:20:11
flexmobility platform cc,Business,TRUE,USD,8.0 and up,3mobility solutions GmbH,https://flexmobility.de/,support@3mobilitysolutions.com,"Feb 6, 2020","May 18, 2021",Everyone,https://flexmobility.de/datenschutz,FALSE,FALSE,FALSE,2021-06-15 20:20:11
Girl Beauty: Fashion & Idol,Adventure,TRUE,USD,4.0.3 and up,AlphaWay Game Studio,http://alphawaystudio.blogspot.com/,trangnguyenalphaway@gmail.com,"Jan 9, 2017","Apr 17, 2017",Everyone,http://alphawaygame.com/alphaway-game-privacy-policy.html,TRUE,TRUE,FALSE,2021-06-15 20:20:11
